rank,h3_index,score,acres,dist_km,type,land_val_acre,build_mo,lat,lon,tier,developable,developable_frac,exclusion_reasons,feature_completeness,boundary_dist_km,boundary_rings,edge_flagged,score_raw
454,884898d91dfffff,0.5275229357798165,208.3,14.5,residential,49280,9,30.2259,-97.8863,Tier 3 — Top 50%,True,1.0,,1.0,9.012604643403739,9,False,0.6103
455,88489e25c9fffff,0.5259938837920489,207.8,22.0,vacant,174578,0,30.4637,-97.7174,Tier 3 — Top 50%,True,1.0,,1.0,20.738915999999914,22,False,0.6102
458,88489e24e1fffff,0.5244648318042814,207.9,23.5,vacant,110152,0,30.4777,-97.7593,Tier 3 — Top 50%,True,0.5934,water,1.0,19.180435999999986,20,False,0.6096
459,88489e22ebfffff,0.5229357798165137,207.8,10.5,residential,130757,9,30.3192,-97.6519,Tier 3 — Top 50%,True,1.0,,1.0,24.206170935285193,26,False,0.609
462,88489e2e97fffff,0.5214067278287462,207.6,29.4,,0,0,30.5198,-97.6544,Tier 3 — Top 50%,True,1.0,,1.0,14.493863999999837,15,False,0.6087
464,884898d903fffff,0.5198776758409785,208.3,13.6,residential,60683,9,30.2263,-97.8761,Tier 3 — Top 50%,True,1.0,,1.0,9.99365862996906,10,False,0.6084
465,88489e2ac9fffff,0.5175840978593272,207.6,26.0,,0,0,30.363,-97.4962,Tier 3 — Top 50%,True,1.0,,1.0,9.240142664059544,10,False,0.6082
466,88489e2297fffff,0.5175840978593272,207.9,11.7,residential,197294,9,30.3568,-97.6799,Tier 3 — Top 50%,True,1.0,,1.0,26.886485137975765,29,False,0.6082
467,88489e2541fffff,0.5152905198776758,207.8,18.1,commercial,259782,16,30.4188,-97.6736,Tier 3 — Top 50%,True,1.0,,1.0,25.737183999999736,27,False,0.6081
469,88489e2e8dfffff,0.5137614678899083,207.6,26.9,,0,0,30.4897,-97.632,Tier 3 — Top 50%,True,1.0,,1.0,17.844595999999935,19,False,0.6078
472,88489e20c3fffff,0.5122324159021406,207.8,15.4,industrial,131424,12,30.3736,-97.64,Tier 3 — Top 50%,True,1.0,,1.0,23.04983213691381,24,False,0.6076
474,88489e375bfffff,0.5107033639143731,208.1,6.1,residential,389650,9,30.2149,-97.7629,Tier 3 — Top 50%,True,0.5184,protected,1.0,12.790667999999851,13,False,0.6075
476,88489e2519fffff,0.5091743119266054,207.8,20.7,residential,218534,9,30.449,-97.696,Tier 3 — Top 50%,True,1.0,,1.0,22.37531999999966,24,False,0.6073
477,88489e2087fffff,0.5068807339449541,207.7,18.3,industrial,113068,12,30.3973,-97.6262,Tier 3 — Top 50%,True,1.0,,1.0,21.719198337745645,23,False,0.6072
478,88489e35a9fffff,0.5068807339449541,207.9,7.8,residential,257845,9,30.3325,-97.7141,Tier 3 — Top 50%,True,1.0,,1.0,25.548022776862407,27,False,0.6072
479,88489e25a7fffff,0.5045871559633027,207.7,27.8,,0,0,30.5113,-97.6795,Tier 3 — Top 50%,True,1.0,,1.0,15.440084000000004,16,False,0.6071
481,88489eadd9fffff,0.5030581039755352,208.2,13.6,residential,60750,9,30.1521,-97.7895,Tier 3 — Top 50%,True,1.0,,1.0,5.79977199999993,6,False,0.607
482,88489eada9fffff,0.5015290519877675,208.1,10.9,residential,118265,9,30.1693,-97.7395,Tier 3 — Top 50%,True,1.0,,1.0,7.714475999999817,8,False,0.6069
486,88489e2553fffff,0.5,207.8,19.8,commercial,265886,16,30.4411,-97.7006,Below threshold,True,1.0,,1.0,23.254747999999985,25,False,0.6067
488,88489eada7fffff,0.4984709480122324,208.1,9.2,open_space,179904,0,30.1851,-97.7303,Below threshold,True,1.0,,1.0,9.473331999999672,10,False,0.6062
489,88489e31a1fffff,0.49617737003058104,207.8,17.9,vacant,49112,0,30.2373,-97.5599,Below threshold,True,1.0,,1.0,15.284235999999972,16,False,0.6061
490,88489e25b7fffff,0.49617737003058104,207.7,29.1,,0,0,30.526,-97.7009,Below threshold,True,1.0,,1.0,13.803679999999863,14,False,0.6061
493,8848985a49fffff,0.49311926605504586,207.8,27.7,residential,71973,9,30.5164,-97.7566,Below threshold,True,0.8679,water,1.0,14.872351999999745,16,False,0.6058
494,88489e2435fffff,0.49311926605504586,207.8,21.9,,0,0,30.4633,-97.7276,Below threshold,True,1.0,,1.0,20.78344399999981,22,False,0.6058
495,8848985b47fffff,0.4908256880733945,207.7,30.4,,0,0,30.5346,-97.6758,Below threshold,True,1.0,,1.0,12.84632799999972,13,False,0.6057
497,8848985147fffff,0.4892966360856269,207.9,30.1,,0,0,30.5297,-97.819,Below threshold,True,0.4506,water,1.0,13.391796000000031,14,False,0.6055
499,88489e32c7fffff,0.4877675840978593,208.1,13.5,residential,61577,9,30.1557,-97.6876,Below threshold,True,1.0,,1.0,6.2005239999997865,6,False,0.6052
501,88489e25b5fffff,0.48623853211009177,207.7,28.3,,0,0,30.5185,-97.6953,Below threshold,True,1.0,,1.0,14.638579999999894,15,False,0.6049
502,88489e25ddfffff,0.4847094801223242,207.8,23.6,vacant,124375,0,30.4787,-97.7286,Below threshold,True,1.0,,1.0,19.069115999999852,20,False,0.6048
504,88489e209bfffff,0.4831804281345566,207.8,17.0,commercial,226708,16,30.4038,-97.6624,Below threshold,True,1.0,,1.0,25.193361285437938,27,False,0.6046
506,88489eac15fffff,0.481651376146789,208.3,16.5,vacant,54074,0,30.1284,-97.8033,Below threshold,True,1.0,,1.0,3.1614879999997503,3,False,0.6045
507,88489e3233fffff,0.4801223241590214,208.0,15.8,open_space,49215,0,30.1492,-97.6514,Below threshold,True,1.0,,1.0,5.476943999999891,5,False,0.6044
509,88489e35e5fffff,0.4785932721712538,207.9,6.8,residential,330067,9,30.3174,-97.7029,Below threshold,True,1.0,,1.0,24.200967999999754,26,False,0.6042
510,88489e2353fffff,0.47553516819571867,207.8,15.5,residential,49233,9,30.2829,-97.5832,Below threshold,True,1.0,,1.0,17.611006956547264,19,False,0.6041
511,8848985109fffff,0.47553516819571867,207.9,31.0,,0,0,30.5372,-97.8246,Below threshold,True,0.8663,protected,1.0,12.556896,13,False,0.6041
512,88489e3097fffff,0.47553516819571867,208.0,7.0,industrial,310452,12,30.2489,-97.673,Below threshold,True,1.0,,1.0,16.57554799999973,17,False,0.6041
513,88489e253bfffff,0.4717125382262997,207.7,22.9,residential,133681,9,30.4651,-97.6765,Below threshold,True,1.0,,1.0,20.583067999999884,22,False,0.604
514,88489e21e9fffff,0.4717125382262997,207.6,22.3,,0,0,30.3692,-97.5426,Below threshold,True,1.0,,1.0,13.696058285325542,14,False,0.604
515,88489e25a3fffff,0.4694189602446483,207.7,27.6,,0,0,30.5109,-97.6897,Below threshold,True,1.0,,1.0,15.4846119999999,16,False,0.6039
517,88489e305bfffff,0.46788990825688076,208.0,14.4,residential,49733,9,30.1646,-97.6524,Below threshold,True,1.0,,1.0,7.1912719999998505,7,False,0.6035
518,884898d9a1fffff,0.46636085626911317,208.3,13.7,residential,58983,9,30.2801,-97.8847,Below threshold,True,0.9721,water,1.0,9.161445720189207,9,False,0.6034
520,88489e31d5fffff,0.46406727828746175,207.9,14.7,vacant,49269,0,30.2205,-97.5997,Below threshold,True,1.0,,1.0,13.41405999999998,14,False,0.6033
521,88489eaeb1fffff,0.46406727828746175,208.4,18.6,vacant,56841,0,30.1341,-97.8599,Below threshold,True,1.0,,1.0,3.7960119999998536,4,False,0.6033
522,88489e20c7fffff,0.4617737003058104,207.8,16.1,vacant,109672,0,30.374,-97.6298,Below threshold,True,1.0,,1.0,22.07012396825581,23,False,0.6032
523,88489e3655fffff,0.45795107033639143,208.2,9.1,residential,185952,9,30.2131,-97.8139,Below threshold,True,0.7531,protected,1.0,12.590291999999923,13,False,0.6029
524,88489e3749fffff,0.45795107033639143,208.1,8.3,residential,224804,9,30.1926,-97.7359,Below threshold,True,1.0,,1.0,10.308231999999704,11,False,0.6029
525,88489e2131fffff,0.45795107033639143,207.6,24.2,,0,0,30.3623,-97.5166,Below threshold,True,0.7998,water,1.0,11.199670953985008,12,False,0.6029
526,88489e2555fffff,0.45795107033639143,207.8,19.4,residential,256158,9,30.4339,-97.6848,Below threshold,True,1.0,,1.0,24.0562519999997,26,False,0.6029
531,88489e2e07fffff,0.4533639143730887,207.6,25.1,,0,0,30.4524,-97.5938,Below threshold,True,1.0,,1.0,18.59771917406235,20,False,0.6026
532,88489e3643fffff,0.4533639143730887,208.2,9.3,residential,176658,9,30.2055,-97.8083,Below threshold,True,1.0,,1.0,11.744259999999917,12,False,0.6026
533,88489e3287fffff,0.4503058103975535,208.0,11.3,industrial,105761,12,30.179,-97.6839,Below threshold,True,0.968,airport,1.0,8.794279999999674,9,False,0.6023
535,88489e2257fffff,0.4503058103975535,207.9,9.6,residential,163334,9,30.2808,-97.6444,Below threshold,True,1.0,,1.0,20.12665599999976,21,False,0.6023
536,88489e3acbfffff,0.44724770642201833,207.8,21.8,residential,48923,9,30.2075,-97.5274,Below threshold,True,1.0,,1.0,11.966899999999793,12,False,0.6021
537,884898d8e5fffff,0.44724770642201833,208.4,19.9,vacant,49015,0,30.2545,-97.9496,Below threshold,True,1.0,,1.0,2.923196014063621,3,False,0.6021
538,884898d963fffff,0.4441896024464832,208.3,12.4,residential,81632,9,30.2116,-97.8547,Below threshold,True,1.0,,1.0,12.053826431658214,13,False,0.602
539,88489e2425fffff,0.4441896024464832,207.8,20.5,industrial,235320,12,30.4486,-97.7062,Below threshold,True,1.0,,1.0,22.419847999999952,24,False,0.602
540,88489e3689fffff,0.4418960244648318,208.2,9.6,residential,164052,9,30.2661,-97.8429,Below threshold,True,0.7808,protected|water,1.0,13.18167229567347,14,False,0.6019
542,884898db05fffff,0.44036697247706424,208.4,18.4,residential,49088,9,30.1638,-97.8925,Below threshold,True,1.0,,1.0,7.102215999999662,7,False,0.6016
543,88489eae91fffff,0.43883792048929665,208.4,20.8,vacant,52173,0,30.1254,-97.8849,Below threshold,True,1.0,,1.0,2.827527999999738,3,False,0.6014
544,88489e25c1fffff,0.43654434250764523,207.8,22.9,residential,145594,9,30.4715,-97.7128,Below threshold,True,1.0,,1.0,19.87061999999996,21,False,0.6013
545,88489e2713fffff,0.43654434250764523,207.9,15.8,residential,553256,9,30.4092,-97.7293,Below threshold,True,1.0,,1.0,24.0686979887536,26,False,0.6013
547,88489e2133fffff,0.43425076452599387,207.6,24.1,,0,0,30.3698,-97.5222,Below threshold,True,1.0,,1.0,11.736662358302441,12,False,0.6007
548,88489e3547fffff,0.4319571865443425,208.0,4.7,residential,556861,9,30.2636,-97.6944,Below threshold,True,0.9414,water,1.0,18.211951999999872,19,False,0.6006
550,88489e2ec7fffff,0.4319571865443425,207.7,26.0,,0,0,30.4818,-97.6366,Below threshold,True,1.0,,1.0,18.724023999999865,20,False,0.6006
551,8848985a65fffff,0.4288990825688073,207.7,29.7,,0,0,30.5332,-97.7167,Below threshold,True,1.0,,1.0,13.002175999999753,14,False,0.6005
552,88489e2205fffff,0.4288990825688073,207.8,12.5,vacant,78626,0,30.2818,-97.6138,Below threshold,True,1.0,,1.0,20.237975999999897,21,False,0.6005
553,88489e22b3fffff,0.42660550458715596,207.8,13.2,residential,182599,9,30.3651,-97.6651,Below threshold,True,1.0,,1.0,25.462673827715825,27,False,0.6001
555,88489e2285fffff,0.42507645259938837,207.8,11.5,residential,102808,9,30.3346,-97.6529,Below threshold,True,1.0,,1.0,24.298444506229917,26,False,0.5999
556,884898cb41fffff,0.4235474006116208,208.2,13.8,residential,56447,9,30.3034,-97.8811,Below threshold,True,0.6353,water,1.0,9.50526512280457,10,False,0.5998
557,88489eadb5fffff,0.42201834862385323,208.1,8.3,residential,223915,9,30.1923,-97.7461,Below threshold,True,1.0,,1.0,10.274835999999782,11,False,0.5997
560,88489eadebfffff,0.42048929663608564,208.2,12.7,residential,76143,9,30.1535,-97.7487,Below threshold,True,1.0,,1.0,5.9556199999999615,6,False,0.5993
562,88489e2e47fffff,0.41896024464831805,207.6,22.8,,0,0,30.4291,-97.5975,Below threshold,True,1.0,,1.0,18.95731378900628,20,False,0.5989
563,88489e2525fffff,0.41743119266055045,207.7,22.9,,0,0,30.451,-97.6347,Below threshold,True,1.0,,1.0,22.152679999999783,24,False,0.5988
564,884898ca43fffff,0.41590214067278286,208.3,21.2,,0,0,30.3083,-97.9582,Below threshold,True,1.0,,1.0,2.095090212845776,2,False,0.5987
565,88489e2719fffff,0.41437308868501527,207.9,14.1,commercial,563690,16,30.3938,-97.7283,Below threshold,True,1.0,,1.0,24.168515090566007,26,False,0.5986
566,884898d965fffff,0.41284403669724773,208.3,11.5,residential,100342,9,30.2044,-97.8389,Below threshold,True,1.0,,1.0,11.621807999999806,12,False,0.5985
570,88489e2eb1fffff,0.41131498470948014,207.6,30.1,,0,0,30.5205,-97.634,Below threshold,True,1.0,,1.0,14.415940000000019,15,False,0.598
571,88489e2441fffff,0.40978593272171254,207.9,16.6,residential,396219,9,30.4164,-97.7451,Below threshold,True,1.0,,1.0,22.550140125802574,24,False,0.5978
575,8848985b55fffff,0.40825688073394495,207.7,30.9,,0,0,30.5417,-97.6916,Below threshold,True,1.0,,1.0,12.055955999999982,13,False,0.5977
578,88489e2717fffff,0.40672782874617736,207.9,16.0,residential,580270,9,30.4095,-97.719,Below threshold,True,1.0,,1.0,25.05748252968669,27,False,0.5975
579,88489e3193fffff,0.40519877675840976,207.9,12.7,vacant,74609,0,30.251,-97.6119,Below threshold,True,1.0,,1.0,16.80931999999998,18,False,0.5974
581,884898d91bfffff,0.4029051987767584,208.3,15.7,residential,49219,9,30.2331,-97.9021,Below threshold,True,1.0,,1.0,7.492321172783798,8,False,0.5973
582,88489e2c1dfffff,0.4029051987767584,207.5,30.8,,0,0,30.5068,-97.5819,Below threshold,True,1.0,,1.0,15.941024000000024,17,False,0.5973
584,884898510dfffff,0.40061162079510704,207.9,30.8,,0,0,30.5375,-97.8144,Below threshold,True,0.8219,protected,1.0,12.523499999999682,13,False,0.5968
585,88489e2e81fffff,0.3983180428134557,207.6,27.5,,0,0,30.4972,-97.6376,Below threshold,True,1.0,,1.0,17.009695999999906,18,False,0.5966
587,88489e35e1fffff,0.3983180428134557,207.9,6.2,residential,377741,9,30.3171,-97.7131,Below threshold,True,1.0,,1.0,24.167571999999833,26,False,0.5966
588,88489e24a1fffff,0.3952599388379205,207.8,26.0,residential,72144,9,30.501,-97.7556,Below threshold,True,0.9482,water,1.0,16.586679999999706,17,False,0.5965
589,8848985b01fffff,0.3952599388379205,207.6,32.1,,0,0,30.55,-97.6768,Below threshold,True,1.0,,1.0,11.131999999999762,12,False,0.5965
590,884898ca0dfffff,0.3922018348623853,208.3,20.0,,0,0,30.3166,-97.9434,Below threshold,True,0.9243,water,1.0,3.5171471460946546,3,False,0.5964
591,88489ead8bfffff,0.3922018348623853,208.2,11.3,residential,106581,9,30.1682,-97.7701,Below threshold,True,1.0,,1.0,7.592023999999707,8,False,0.5964
592,88489e25e3fffff,0.38990825688073394,207.7,25.0,,0,0,30.4876,-97.6933,Below threshold,True,1.0,,1.0,18.078367999999788,19,False,0.5962
593,88489e365bfffff,0.38837920489296635,208.2,10.7,residential,124860,9,30.2123,-97.8343,Below threshold,True,0.846,protected,1.0,12.501235999999734,13,False,0.5959
596,88489e2223fffff,0.38685015290519875,207.8,13.7,,0,0,30.2976,-97.6046,Below threshold,True,1.0,,1.0,19.66524054832659,21,False,0.5956
599,88489eadc1fffff,0.3845565749235474,208.2,13.7,residential,58600,9,30.1453,-97.7635,Below threshold,True,1.0,,1.0,5.042795999999716,5,False,0.5953
600,88489e3007fffff,0.3845565749235474,207.9,15.8,residential,49218,9,30.1814,-97.6126,Below threshold,True,1.0,,1.0,9.061447999999842,9,False,0.5953
601,88489e2039fffff,0.382262996941896,207.7,17.3,vacant,49144,0,30.3521,-97.5926,Below threshold,True,0.8009,water,1.0,18.501557011841644,20,False,0.5952
602,88489e2047fffff,0.37920489296636084,207.7,15.8,,0,0,30.3212,-97.5907,Below threshold,True,0.5898,water,1.0,18.32482161035888,19,False,0.5951
603,88489e25ebfffff,0.37920489296636084,207.8,24.0,vacant,115626,0,30.4798,-97.6979,Below threshold,True,1.0,,1.0,18.946663999999743,20,False,0.5951
604,88489e2589fffff,0.37920489296636084,207.8,24.6,vacant,103656,0,30.487,-97.7138,Below threshold,True,1.0,,1.0,18.14516000000003,19,False,0.5951
605,88489e2715fffff,0.3761467889908257,207.9,15.3,commercial,603946,16,30.402,-97.7135,Below threshold,True,1.0,,1.0,25.58747922442591,27,False,0.595
606,88489e2209fffff,0.3746177370030581,207.9,11.0,residential,114544,9,30.2736,-97.6286,Below threshold,True,1.0,,1.0,19.32515199999965,20,False,0.5949
610,88489eac1dfffff,0.3730886850152905,208.3,17.5,residential,65596,9,30.1205,-97.8079,Below threshold,True,1.0,,1.0,2.282059999999823,2,False,0.5947
613,88489e25c7fffff,0.37079510703363916,207.8,23.8,vacant,121037,0,30.4794,-97.7082,Below threshold,True,1.0,,1.0,18.991192000000034,20,False,0.5945
614,88489e31b7fffff,0.37079510703363916,207.8,16.0,residential,49205,9,30.2599,-97.5767,Below threshold,True,1.0,,1.0,16.990142695609382,18,False,0.5945
616,88489e2743fffff,0.36850152905198774,207.9,12.0,residential,349497,9,30.3712,-97.7115,Below threshold,True,1.0,,1.0,25.787632739765836,27,False,0.5942
621,88489eade9fffff,0.3669724770642202,208.2,13.5,residential,61934,9,30.146,-97.7431,Below threshold,True,1.0,,1.0,5.12071999999993,5,False,0.5939
623,88489e2e67fffff,0.3646788990825688,207.6,25.0,,0,0,30.4377,-97.5724,Below threshold,True,1.0,,1.0,16.546596035702297,17,False,0.5935
624,88489e2c47fffff,0.3646788990825688,207.5,29.6,,0,0,30.4842,-97.5651,Below threshold,True,1.0,,1.0,15.838395458564683,17,False,0.5935
625,88489e3197fffff,0.36162079510703365,207.8,13.7,residential,58617,9,30.2514,-97.6017,Below threshold,True,1.0,,1.0,16.85384799999987,18,False,0.5931
626,88489e3523fffff,0.36162079510703365,207.9,7.2,residential,300744,9,30.2952,-97.676,Below threshold,True,1.0,,1.0,21.72966399999998,23,False,0.5931
630,88489e20e1fffff,0.35856269113149847,207.7,17.5,residential,75792,9,30.3747,-97.6094,Below threshold,True,1.0,,1.0,20.110752249499875,21,False,0.5927
631,8848985143fffff,0.35856269113149847,207.9,30.3,,0,0,30.5293,-97.8292,Below threshold,True,0.4039,water,1.0,13.436323999999928,14,False,0.5927
632,88489e2625fffff,0.3562691131498471,207.9,14.0,commercial,480279,16,30.3934,-97.7385,Below threshold,True,0.9893,water,1.0,23.18919465598482,25,False,0.5926
634,88489e3609fffff,0.3547400611620795,208.2,8.3,residential,223592,9,30.2134,-97.8037,Below threshold,True,0.7062,protected,1.0,12.623687999999845,13,False,0.5924
635,88489e323dfffff,0.3532110091743119,208.0,17.8,unknown,49117,12,30.1341,-97.6403,Below threshold,True,1.0,,1.0,3.7960119999998536,4,False,0.5921
638,88489e2417fffff,0.3516819571865443,207.9,21.7,residential,151343,9,30.4623,-97.7583,Below threshold,True,0.707,water,1.0,20.894763999999945,22,False,0.5919
640,88489e2421fffff,0.35015290519877673,207.8,20.3,industrial,245435,12,30.4483,-97.7164,Below threshold,True,1.0,,1.0,22.453243999999874,24,False,0.5918
643,88489e3135fffff,0.34785932721712537,207.8,21.6,residential,48929,9,30.1996,-97.5321,Below threshold,True,1.0,,1.0,11.087471999999865,12,False,0.5913
644,8848985065fffff,0.34785932721712537,208.0,31.1,,0,0,30.5282,-97.8599,Below threshold,True,0.2637,water,1.0,11.516237505996717,12,False,0.5913
646,88489e2edbfffff,0.345565749235474,207.7,25.5,,0,0,30.4883,-97.6729,Below threshold,True,1.0,,1.0,18.00044399999997,19,False,0.5912
648,88489e21c9fffff,0.3440366972477064,207.7,19.8,vacant,49019,0,30.3606,-97.5676,Below threshold,True,0.5798,water,1.0,16.098606149937464,17,False,0.5911
650,88489e3003fffff,0.3425076452599388,207.9,15.0,vacant,49254,0,30.1811,-97.6228,Below threshold,True,1.0,,1.0,9.028051999999919,9,False,0.5909
651,88489e213bfffff,0.34021406727828746,207.6,23.3,,0,0,30.362,-97.5268,Below threshold,True,0.7558,water,1.0,12.179439390083669,13,False,0.5908
652,88489e256bfffff,0.34021406727828746,207.7,19.5,residential,185907,9,30.427,-97.6587,Below threshold,True,1.0,,1.0,24.824359999999885,26,False,0.5908
655,88489e2241fffff,0.33715596330275227,207.9,11.1,vacant,111266,0,30.2582,-97.6276,Below threshold,True,1.0,,1.0,17.610823999999692,19,False,0.5905
656,88489e2091fffff,0.33715596330275227,207.8,17.5,residential,186360,9,30.4041,-97.6522,Below threshold,True,1.0,,1.0,24.21397177886373,26,False,0.5905
658,88489e30a1fffff,0.3348623853211009,207.9,11.3,industrial,106072,12,30.2349,-97.6313,Below threshold,True,1.0,,1.0,15.017067999999803,16,False,0.5903
659,88489e36dbfffff,0.33256880733944955,208.3,12.5,vacant,78610,0,30.265,-97.8735,Below threshold,True,0.9993,water,1.0,10.239706982444865,11,False,0.5902
660,884898d9bbfffff,0.33256880733944955,208.3,16.9,,0,0,30.2944,-97.9163,Below threshold,True,1.0,,1.0,6.122760019039209,6,False,0.5902
661,884898ca61fffff,0.3302752293577982,208.3,18.3,,0,0,30.3095,-97.9276,Below threshold,True,1.0,,1.0,5.035843260967077,5,False,0.5901
662,88489e2c45fffff,0.3287461773700306,207.5,29.2,,0,0,30.4767,-97.5595,Below threshold,True,1.0,,1.0,15.302354438200734,16,False,0.59
666,88489e25b1fffff,0.327217125382263,207.7,28.1,,0,0,30.5181,-97.7055,Below threshold,True,1.0,,1.0,14.683107999999791,15,False,0.5895
667,88489e3131fffff,0.3256880733944954,207.8,20.7,residential,48974,9,30.1993,-97.5422,Below threshold,True,1.0,,1.0,11.054075999999943,11,False,0.5893
668,88489eac83fffff,0.32262996941896027,208.3,13.8,residential,57606,9,30.1736,-97.8369,Below threshold,True,1.0,,1.0,8.193151999999888,8,False,0.589
669,88489e2765fffff,0.32262996941896027,207.8,13.6,residential,219544,9,30.3726,-97.6706,Below threshold,True,1.0,,1.0,25.98895156812672,28,False,0.589
670,88489e3751fffff,0.32262996941896027,208.1,5.9,commercial,416769,16,30.2152,-97.7527,Below threshold,True,0.4714,protected,1.0,12.824063999999773,13,False,0.589
673,88489eac93fffff,0.3195718654434251,208.3,14.1,residential,52709,9,30.1883,-97.8583,Below threshold,True,1.0,,1.0,9.829556000000029,10,False,0.5889
678,88489e240dfffff,0.3180428134556575,207.9,18.4,residential,333355,9,30.4321,-97.7358,Below threshold,True,1.0,,1.0,23.43915769082072,25,False,0.5885
679,8848985a25fffff,0.3165137614678899,207.7,32.3,,0,0,30.5565,-97.7131,Below threshold,True,1.0,,1.0,10.408419999999866,11,False,0.5882
682,88489e319dfffff,0.3149847094801223,207.9,14.1,industrial,52841,12,30.2359,-97.6007,Below threshold,True,1.0,,1.0,15.128387999999939,16,False,0.5881
683,88489e253dfffff,0.31345565749235477,207.7,22.6,industrial,126612,12,30.4579,-97.6607,Below threshold,True,1.0,,1.0,21.38457199999999,23,False,0.588
687,88489e374bfffff,0.3119266055045872,208.1,7.5,residential,279068,9,30.2002,-97.7415,Below threshold,True,1.0,,1.0,11.15426399999971,12,False,0.5877
689,8848985155fffff,0.3103975535168196,207.9,31.2,,0,0,30.5368,-97.8348,Below threshold,True,0.9049,protected,1.0,12.601423999999897,13,False,0.5875
690,88489e2199fffff,0.308868501529052,207.7,21.0,residential,51748,9,30.3986,-97.5853,Below threshold,True,1.0,,1.0,17.791838562381937,19,False,0.5873
691,88489e3565fffff,0.3065749235474006,207.9,7.6,residential,267900,9,30.2647,-97.6638,Below threshold,True,1.0,,1.0,18.33440399999998,19,False,0.5871
692,88489e32d1fffff,0.3065749235474006,208.1,12.0,residential,89961,9,30.1625,-97.7135,Below threshold,True,1.0,,1.0,6.9575,7,False,0.5871
693,88489e3585fffff,0.30351681957186544,207.9,7.4,residential,280197,9,30.3321,-97.7243,Below threshold,True,1.0,,1.0,24.568093677330847,26,False,0.587
694,8848985a27fffff,0.30351681957186544,207.7,33.1,,0,0,30.564,-97.7187,Below threshold,True,1.0,,1.0,9.573519999999835,10,False,0.587
696,88489e2ea3fffff,0.30045871559633025,207.6,29.9,,0,0,30.5133,-97.6181,Below threshold,True,1.0,,1.0,15.217443999999732,16,False,0.5869
697,88489e2c11fffff,0.30045871559633025,207.5,31.3,,0,0,30.5144,-97.5875,Below threshold,True,1.0,,1.0,15.094992000000017,16,False,0.5869
699,88489e3037fffff,0.2981651376146789,207.9,14.6,unknown,49273,12,30.2048,-97.609,Below threshold,True,1.0,,1.0,11.666335999999703,12,False,0.5868
702,88489e22a7fffff,0.2958715596330275,207.8,14.0,vacant,92541,0,30.3507,-97.6335,Below threshold,True,1.0,,1.0,22.430817104154023,24,False,0.5867
703,88489e2085fffff,0.2958715596330275,207.7,18.0,residential,100065,9,30.3897,-97.6206,Below threshold,True,1.0,,1.0,21.183147381713376,22,False,0.5867
704,8848985b1dfffff,0.29357798165137616,207.7,32.6,,0,0,30.5571,-97.6926,Below threshold,True,1.0,,1.0,10.341628000000021,11,False,0.5866
705,88489e2c3bfffff,0.29204892966360857,207.5,32.8,,0,0,30.5226,-97.5726,Below threshold,True,1.0,,1.0,14.182167999999772,15,False,0.5865
707,88489e25cdfffff,0.290519877675841,207.8,22.2,vacant,169199,0,30.464,-97.7072,Below threshold,True,1.0,,1.0,20.705519999999993,22,False,0.5861
709,88489e2eebfffff,0.2882262996941896,207.6,26.4,,0,0,30.4822,-97.6264,Below threshold,True,1.0,,1.0,18.67949599999997,20,False,0.586
711,88489e36c1fffff,0.2882262996941896,208.2,9.7,residential,160817,9,30.2507,-97.8419,Below threshold,True,0.7203,protected,1.0,13.279900841558522,14,False,0.586
715,88489e3113fffff,0.28593272171253825,207.8,18.1,,0,0,30.1983,-97.5728,Below threshold,True,1.0,,1.0,10.942755999999807,11,False,0.5855
716,88489eaeb5fffff,0.28363914373088683,208.4,18.0,residential,59116,9,30.1345,-97.8497,Below threshold,True,1.0,,1.0,3.84053999999975,4,False,0.5854
718,88489e30a7fffff,0.28363914373088683,207.9,11.5,industrial,101335,12,30.2428,-97.6267,Below threshold,True,1.0,,1.0,15.89649599999973,17,False,0.5854
719,88489eac33fffff,0.2805810397553517,208.3,14.5,residential,49278,9,30.1442,-97.7941,Below threshold,True,1.0,,1.0,4.920344000000002,5,False,0.5853
720,884898db2dfffff,0.2805810397553517,208.4,16.8,residential,49164,9,30.1646,-97.8721,Below threshold,True,1.0,,1.0,7.1912719999998505,7,False,0.5853
722,88489e356bfffff,0.2782874617737003,208.0,5.7,residential,436509,9,30.264,-97.6842,Below threshold,True,0.994,water,1.0,18.25647999999977,19,False,0.5852
724,884898d8a1fffff,0.27675840978593275,208.4,20.5,,0,0,30.2775,-97.9562,Below threshold,True,1.0,,1.0,2.2880187319736685,2,False,0.585
726,88489e22b7fffff,0.27522935779816515,207.8,13.8,residential,156046,9,30.3654,-97.6548,Below threshold,True,1.0,,1.0,24.47329079079029,26,False,0.5849
728,88489e2403fffff,0.27370030581039756,207.9,20.0,residential,224854,9,30.4472,-97.7471,Below threshold,True,1.0,,1.0,22.351083051391146,24,False,0.5847
730,88489e254dfffff,0.27217125382262997,207.8,17.6,commercial,246749,16,30.4113,-97.668,Below threshold,True,1.0,,1.0,25.729047861507826,27,False,0.5845
731,88489e221bfffff,0.2706422018348624,207.9,9.0,open_space,190217,0,30.2959,-97.6556,Below threshold,True,1.0,,1.0,21.807587999999797,23,False,0.5843
732,88489e3531fffff,0.2691131498470948,207.9,6.3,residential,373470,9,30.3023,-97.6918,Below threshold,True,1.0,,1.0,22.520035999999717,24,False,0.5842
