rank,h3_index,score,acres,dist_km,type,land_val_acre,build_mo,lat,lon,tier,developable,developable_frac,exclusion_reasons,feature_completeness,boundary_dist_km,boundary_rings,edge_flagged,score_raw
448,8848e96337fffff,0.6082337317397079,211.0,27.3,unknown,34057,12,33.2413,-112.2314,Tier 3 — Top 50%,True,1.0,,1.0,4.597515999999963,4,False,0.6246
449,8848ebb099fffff,0.6082337317397079,211.3,33.3,unknown,77595,12,33.2178,-111.8458,Tier 3 — Top 50%,True,1.0,,1.0,1.9814959999993367,2,False,0.6246
451,8848ebb09bfffff,0.6082337317397079,211.3,32.3,unknown,87355,12,33.2246,-111.8525,Tier 3 — Top 50%,True,1.0,,1.0,2.7384719999999456,2,False,0.6246
453,8848ebb6e3fffff,0.600929614873838,211.2,24.7,unknown,34144,12,33.2357,-111.9962,Tier 3 — Top 50%,True,1.0,,1.0,3.974123999999834,4,False,0.6239
454,8829b6ce25fffff,0.600929614873838,210.2,37.4,unknown,33715,12,33.7843,-112.0818,Tier 3 — Top 50%,True,1.0,,1.0,7.313723999999961,7,False,0.6239
455,8848eba141fffff,0.600929614873838,211.2,38.5,unknown,57135,12,33.3173,-111.6907,Tier 3 — Top 50%,True,1.0,,1.0,3.7860612270917504,4,False,0.6239
456,8829b6c1a7fffff,0.600929614873838,210.3,32.9,unknown,33865,12,33.7434,-112.0409,Tier 3 — Top 50%,True,1.0,,1.0,11.866712000000026,12,False,0.6239
459,8848ebb18dfffff,0.600929614873838,211.4,40.5,unknown,39738,12,33.2174,-111.7368,Tier 3 — Top 50%,True,1.0,,1.0,1.9369679999994405,2,False,0.6239
460,8848ebb187fffff,0.600929614873838,211.3,39.2,unknown,49815,12,33.2326,-111.7397,Tier 3 — Top 50%,True,1.0,,1.0,3.6290319999994516,3,False,0.6239
461,8829b6d0a9fffff,0.5962815405046481,210.6,12.6,unknown,64453,12,33.552,-112.129,Tier 3 — Top 50%,True,1.0,,1.0,20.502693513499956,22,False,0.6232
462,8829b6ce37fffff,0.5903054448871182,210.1,39.6,unknown,33639,12,33.8032,-112.1129,Tier 3 — Top 50%,True,1.0,,1.0,5.209776000000513,5,False,0.6231
463,8848e96117fffff,0.5903054448871182,211.0,22.9,unknown,34206,12,33.2883,-112.2298,Tier 3 — Top 50%,True,1.0,,1.0,9.829555999999634,10,False,0.6231
464,8829b6c5adfffff,0.5903054448871182,210.1,42.4,unknown,33546,12,33.8131,-112.2078,Tier 3 — Top 50%,True,1.0,,1.0,4.107708000000313,4,False,0.6231
467,8848ebacd9fffff,0.5903054448871182,210.8,23.8,unknown,96690,12,33.5233,-111.8341,Tier 3 — Top 50%,True,1.0,,1.0,17.085064716477657,18,False,0.6231
468,8829b6c8d3fffff,0.5903054448871182,210.2,38.4,unknown,33681,12,33.7879,-112.0004,Tier 3 — Top 50%,True,0.5503,protected,1.0,6.912972000000103,7,False,0.6231
469,8848e978b7fffff,0.5903054448871182,211.1,23.2,unknown,34197,12,33.2519,-112.1573,Tier 3 — Top 50%,True,1.0,,1.0,5.777507999999586,6,False,0.6231
470,8848eba32bfffff,0.5903054448871182,211.3,38.6,unknown,52141,12,33.2923,-111.7022,Tier 3 — Top 50%,True,1.0,,1.0,4.857225043624022,5,False,0.6231
471,8848ebb451fffff,0.5903054448871182,211.2,25.3,unknown,41468,12,33.2401,-111.9644,Tier 3 — Top 50%,True,1.0,,1.0,4.463931999999484,4,False,0.6231
472,8848e968e9fffff,0.5843293492695883,210.9,11.0,unknown,88873,12,33.3641,-112.1357,Tier 3 — Top 50%,True,0.9995,protected,1.0,18.26761199999974,19,False,0.623
473,8848e961a1fffff,0.5816733067729084,210.9,19.9,unknown,34309,12,33.327,-112.2319,Tier 3 — Top 50%,True,1.0,,1.0,10.984866516945997,11,False,0.6225
474,8848eba1c5fffff,0.5816733067729084,211.1,33.4,unknown,111762,12,33.3668,-111.7274,Tier 3 — Top 50%,True,1.0,,1.0,7.195936584664312,7,False,0.6225
477,8829b6db29fffff,0.5816733067729084,210.7,22.2,unknown,126371,12,33.5355,-111.8583,Tier 3 — Top 50%,True,0.9914,protected,1.0,19.32817432316795,20,False,0.6225
478,8848e96d49fffff,0.5790172642762285,210.8,13.6,unknown,53229,12,33.4005,-112.2083,Tier 3 — Top 50%,True,1.0,,1.0,13.168851151769358,14,False,0.6222
481,8848e979ebfffff,0.5776892430278885,211.2,25.7,unknown,34110,12,33.2169,-112.0742,Tier 3 — Top 50%,True,1.0,,1.0,1.8813079999999658,2,False,0.622
482,8848ebaeb5fffff,0.5763612217795485,210.8,24.5,unknown,82156,12,33.5096,-111.8205,Tier 3 — Top 50%,True,0.4499,tribal,1.0,15.825447477177866,17,False,0.6216
486,8848e96d37fffff,0.5750332005312085,210.7,11.7,unknown,76658,12,33.4642,-112.199,Tier 3 — Top 50%,True,1.0,,1.0,14.02284784644586,15,False,0.6214
487,8848eba639fffff,0.5737051792828686,211.0,13.3,unknown,94810,12,33.3729,-111.963,Tier 3 — Top 50%,True,0.8639,protected,1.0,19.247227999999833,20,False,0.6211
488,8848e9618dfffff,0.5683930942895087,210.9,22.5,unknown,34219,12,33.3088,-112.2501,Tier 3 — Top 50%,True,1.0,,1.0,9.29396547515544,10,False,0.6209
489,8829b6cf6bfffff,0.5683930942895087,210.2,35.8,unknown,33768,12,33.7683,-112.0294,Tier 3 — Top 50%,True,1.0,,1.0,9.094843999999764,9,False,0.6209
490,8829b6c467fffff,0.5683930942895087,210.2,36.5,unknown,33745,12,33.7465,-112.2384,Tier 3 — Top 50%,True,1.0,,1.0,10.33002801343235,11,False,0.6209
491,8848e96b5dfffff,0.5683930942895087,211.1,19.8,unknown,34314,12,33.2707,-112.0793,Tier 3 — Top 50%,True,1.0,,1.0,7.870323999999454,8,False,0.6209
492,8829b6ce91fffff,0.5683930942895087,210.0,43.9,unknown,33496,12,33.8312,-112.1895,Tier 3 — Top 50%,True,1.0,,1.0,2.092815999999868,2,False,0.6209
493,8829b6ce55fffff,0.5683930942895087,210.2,35.2,unknown,33787,12,33.7616,-112.132,Tier 3 — Top 50%,True,1.0,,1.0,9.840688000000004,10,False,0.6209
495,8848eba147fffff,0.5683930942895087,211.2,38.5,unknown,57039,12,33.3256,-111.6868,Tier 3 — Top 50%,True,1.0,,1.0,3.422943121823242,3,False,0.6209
497,8829b6cec1fffff,0.5597609561752988,210.1,39.5,unknown,33642,12,33.7957,-112.1661,Tier 3 — Top 50%,True,1.0,,1.0,6.044676000000545,6,False,0.62
498,8848e97995fffff,0.5597609561752988,211.1,22.8,unknown,34209,12,33.2442,-112.1013,Tier 3 — Top 50%,True,1.0,,1.0,4.920343999999606,5,False,0.62
500,8848eba321fffff,0.5597609561752988,211.3,39.5,unknown,46568,12,33.2938,-111.6916,Tier 3 — Top 50%,True,1.0,,1.0,3.8708254392040686,4,False,0.62
503,8848ebacd1fffff,0.5597609561752988,210.8,24.4,unknown,84245,12,33.5316,-111.8302,Tier 3 — Top 50%,True,1.0,,1.0,16.721527285058094,18,False,0.62
504,8829b6c423fffff,0.5597609561752988,210.1,39.1,unknown,33657,12,33.7684,-112.2482,Tier 3 — Top 50%,True,1.0,,1.0,9.083712000000185,9,False,0.62
506,8829b6d485fffff,0.5597609561752988,210.3,30.1,unknown,68984,12,33.6353,-112.3093,Tier 3 — Top 50%,True,1.0,,1.0,3.77219081061977,4,False,0.62
509,8848e9606dfffff,0.5524568393094289,211.0,28.7,unknown,34010,12,33.2383,-112.2526,Tier 3 — Top 50%,True,1.0,,1.0,4.263555999999951,4,False,0.6193
510,8848e962a5fffff,0.5524568393094289,211.0,31.2,unknown,33925,12,33.2595,-112.3221,Tier 3 — Top 50%,True,1.0,,1.0,2.5970785708889332,2,False,0.6193
511,8848eb351bfffff,0.5524568393094289,210.6,42.3,unknown,33547,12,33.6804,-111.7115,Tier 3 — Top 50%,True,1.0,,1.0,5.697006768835216,6,False,0.6193
512,8829b6c5a9fffff,0.5524568393094289,210.1,42.5,unknown,33541,12,33.8116,-112.2185,Tier 3 — Top 50%,True,1.0,,1.0,4.27468800000032,4,False,0.6193
513,8848eba113fffff,0.5524568393094289,211.1,34.2,unknown,103326,12,33.3599,-111.7207,Tier 3 — Top 50%,True,1.0,,1.0,6.573553755613021,7,False,0.6193
514,8829b6d1ebfffff,0.548472775564409,210.6,10.9,unknown,90645,12,33.5458,-112.0622,Tier 3 — Top 50%,True,1.0,,1.0,26.701803692488305,28,False,0.6191
516,8848e960a7fffff,0.5444887118193891,210.9,25.3,unknown,34126,12,33.3247,-112.3023,Tier 3 — Top 50%,True,1.0,,1.0,4.436849816031799,4,False,0.6186
518,8829b6d4a3fffff,0.5444887118193891,210.3,30.9,unknown,60657,12,33.6519,-112.3016,Tier 3 — Top 50%,True,1.0,,1.0,4.484983695981278,4,False,0.6186
519,8848eb3501fffff,0.5444887118193891,210.6,44.3,unknown,33483,12,33.6696,-111.6767,Tier 3 — Top 50%,True,1.0,,1.0,2.4736452968251075,2,False,0.6186
526,8829b6c195fffff,0.5444887118193891,210.3,32.1,unknown,33892,12,33.7374,-112.0835,Tier 3 — Top 50%,True,1.0,,1.0,12.534632000000052,13,False,0.6186
528,8848ebacc9fffff,0.5444887118193891,210.8,25.5,unknown,67277,12,33.5111,-111.8099,Tier 3 — Top 50%,True,0.6441,tribal,1.0,14.841320739837686,16,False,0.6186
529,8829b6d0c7fffff,0.5405046480743692,210.6,11.7,unknown,77454,12,33.5338,-112.1472,Tier 3 — Top 50%,True,1.0,,1.0,18.818198909862573,20,False,0.6182
530,8848e961c9fffff,0.5378486055776892,211.0,25.3,unknown,34126,12,33.2838,-112.2615,Tier 3 — Top 50%,True,1.0,,1.0,8.235752672804924,8,False,0.6179
531,8829b6c747fffff,0.5378486055776892,210.3,29.7,unknown,44671,12,33.6875,-112.2158,Tier 3 — Top 50%,True,1.0,,1.0,12.430490493734109,13,False,0.6179
532,8848eb353bfffff,0.5378486055776892,210.6,45.0,unknown,33460,12,33.6916,-111.6864,Tier 3 — Top 50%,True,1.0,,1.0,3.371447612022258,3,False,0.6179
534,8848e9681bfffff,0.5351925630810093,210.9,12.9,unknown,60095,12,33.3474,-112.1433,Tier 3 — Top 50%,True,1.0,,1.0,16.408567999999725,17,False,0.6177
535,8829b6d087fffff,0.5338645418326693,210.5,13.8,unknown,70892,12,33.5573,-112.1464,Tier 3 — Top 50%,True,1.0,,1.0,18.88729546789422,20,False,0.6176
540,8829b6ca05fffff,0.5312084993359893,210.4,29.5,unknown,33982,12,33.6879,-111.9371,Tier 3 — Top 50%,True,1.0,,1.0,18.04497200000026,19,False,0.6172
543,8829b6c503fffff,0.5312084993359893,210.1,37.3,unknown,33716,12,33.7677,-112.1989,Tier 3 — Top 50%,True,1.0,,1.0,9.1616360000004,9,False,0.6172
544,8848e9623bfffff,0.5312084993359893,211.0,34.1,unknown,33826,12,33.2208,-112.3199,Tier 3 — Top 50%,True,1.0,,1.0,2.315455999999349,2,False,0.6172
547,8848eba4a3fffff,0.5285524568393094,210.8,11.0,unknown,290114,12,33.482,-111.9624,Tier 3 — Top 50%,True,1.0,,1.0,29.00554887422534,31,False,0.6165
548,8848ebb5cdfffff,0.5219123505976095,211.2,24.4,unknown,129474,12,33.2794,-111.9067,Tier 3 — Top 50%,True,1.0,,1.0,8.838807999999965,9,False,0.6163
549,8848ebb541fffff,0.5219123505976095,211.3,30.3,unknown,107412,12,33.2383,-111.8661,Tier 3 — Top 50%,True,1.0,,1.0,4.263555999999951,4,False,0.6163
550,8848e978a3fffff,0.5219123505976095,211.1,24.3,unknown,34161,12,33.2382,-112.1437,Tier 3 — Top 50%,True,1.0,,1.0,4.252423999999581,4,False,0.6163
551,8848eba137fffff,0.5219123505976095,211.1,37.1,unknown,57515,12,33.3726,-111.685,Tier 3 — Top 50%,True,1.0,,1.0,3.2537595514820947,3,False,0.6163
552,8848ebb547fffff,0.5219123505976095,211.2,29.8,unknown,126680,12,33.2467,-111.8622,Tier 3 — Top 50%,True,1.0,,1.0,5.198643999999353,5,False,0.6163
554,8829b6c481fffff,0.5219123505976095,210.0,44.8,unknown,33466,12,33.7979,-112.3143,Tier 3 — Top 50%,True,1.0,,1.0,3.302516350354747,3,False,0.6163
558,8848e961a9fffff,0.5219123505976095,210.9,20.8,unknown,34278,12,33.3186,-112.2357,Tier 3 — Top 50%,True,1.0,,1.0,10.632440889711491,11,False,0.6163
560,8848ebb6b7fffff,0.5219123505976095,211.1,20.4,unknown,34291,12,33.2729,-112.0089,Tier 3 — Top 50%,True,1.0,,1.0,8.115227999999675,8,False,0.6163
562,8848eba243fffff,0.5219123505976095,211.3,33.4,unknown,126888,12,33.2556,-111.7986,Tier 3 — Top 50%,True,1.0,,1.0,6.189391999999812,6,False,0.6163
565,8848eba433fffff,0.5152722443559097,210.9,12.5,unknown,252064,12,33.4463,-111.9391,Tier 3 — Top 50%,True,1.0,,1.0,26.853260088789106,29,False,0.6155
567,8848e96113fffff,0.5112881806108898,211.0,23.7,unknown,34180,12,33.2868,-112.2403,Tier 3 — Top 50%,True,1.0,,1.0,9.662575999999627,10,False,0.6153
571,8848eba131fffff,0.5112881806108898,211.1,37.0,unknown,62702,12,33.3643,-111.6888,Tier 3 — Top 50%,True,1.0,,1.0,3.6073690177465645,3,False,0.6153
572,8848eb3509fffff,0.5112881806108898,210.6,43.5,unknown,33510,12,33.6613,-111.6805,Tier 3 — Top 50%,True,0.6696,tribal,1.0,2.825972334447308,3,False,0.6153
574,8848eba145fffff,0.5112881806108898,211.2,39.3,unknown,49555,12,33.3188,-111.6801,Tier 3 — Top 50%,True,1.0,,1.0,2.7999626984819432,3,False,0.6153
576,8848ebb0bdfffff,0.5112881806108898,211.3,34.5,unknown,90808,12,33.2306,-111.8101,Tier 3 — Top 50%,True,1.0,,1.0,3.4063919999999706,3,False,0.6153
577,8829b6cc51fffff,0.50265604249668,210.1,41.3,unknown,33582,12,33.8183,-112.1159,Tier 3 — Top 50%,True,1.0,,1.0,3.5288440000000807,3,False,0.6143
578,8848e96d45fffff,0.50265604249668,210.8,11.9,unknown,74060,12,33.4104,-112.1938,Tier 3 — Top 50%,True,1.0,,1.0,14.514750590313435,15,False,0.6143
580,8829b6ca9bfffff,0.50265604249668,210.3,33.2,unknown,33856,12,33.7449,-112.0303,Tier 3 — Top 50%,True,1.0,,1.0,11.69973200000002,12,False,0.6143
581,8848ebb44bfffff,0.50265604249668,211.2,27.2,unknown,42122,12,33.2265,-111.9509,Tier 3 — Top 50%,True,1.0,,1.0,2.949979999999848,3,False,0.6143
582,8829b6c4cdfffff,0.50265604249668,210.1,41.6,unknown,33572,12,33.7677,-112.3082,Tier 3 — Top 50%,True,1.0,,1.0,3.8681756421157676,4,False,0.6143
583,8848ebb549fffff,0.50265604249668,211.3,30.8,unknown,91065,12,33.23,-111.8699,Tier 3 — Top 50%,True,1.0,,1.0,3.3395999999993355,3,False,0.6143
584,8848e96047fffff,0.50265604249668,211.0,29.9,unknown,33968,12,33.2421,-112.2805,Tier 3 — Top 50%,True,1.0,,1.0,4.686571999999756,5,False,0.6143
586,8848e9788bfffff,0.50265604249668,211.1,27.2,unknown,34062,12,33.2185,-112.1725,Tier 3 — Top 50%,True,1.0,,1.0,2.0594199999995504,2,False,0.6143
587,8829b6ce19fffff,0.4946879150066401,210.2,36.9,unknown,33729,12,33.7752,-112.1456,Below threshold,True,1.0,,1.0,8.326736000000368,9,False,0.6136
589,8848e96a67fffff,0.4946879150066401,211.1,19.6,unknown,34321,12,33.2746,-112.1072,Below threshold,True,1.0,,1.0,8.30447199999963,9,False,0.6136
590,8848ebb185fffff,0.4946879150066401,211.3,40.2,unknown,42337,12,33.2257,-111.733,Below threshold,True,1.0,,1.0,2.8609240000000553,3,False,0.6136
592,8848e979dbfffff,0.4946879150066401,211.1,26.1,unknown,34099,12,33.2177,-112.1233,Below threshold,True,1.0,,1.0,1.9703639999997582,2,False,0.6136
593,8829b6c631fffff,0.4893758300132802,210.2,35.9,unknown,33763,12,33.7155,-112.2924,Below threshold,True,1.0,,1.0,5.333553813320795,5,False,0.613
595,8848eb35e9fffff,0.4893758300132802,210.5,44.0,unknown,33490,12,33.697,-111.7038,Below threshold,True,0.8877,protected,1.0,4.982760532289979,5,False,0.613
596,8848e96109fffff,0.4893758300132802,211.0,24.7,unknown,34146,12,33.2595,-112.2132,Below threshold,True,1.0,,1.0,6.623539999999987,7,False,0.613
598,8848e96851fffff,0.4893758300132802,211.0,14.8,unknown,41856,12,33.3254,-112.1335,Below threshold,True,0.8689,protected,1.0,13.959527999999896,15,False,0.613
601,8829b6d0cbfffff,0.4860557768924303,210.6,11.7,unknown,77185,12,33.524,-112.1617,Below threshold,True,1.0,,1.0,17.474696620285883,18,False,0.6127
602,8829b6c663fffff,0.4800796812749004,210.2,32.4,unknown,42979,12,33.6867,-112.2758,Below threshold,True,1.0,,1.0,6.87295811672423,7,False,0.6122
603,8848eba307fffff,0.4800796812749004,211.2,37.8,unknown,57851,12,33.2909,-111.7128,Below threshold,True,1.0,,1.0,5.843651861502364,6,False,0.6122
604,8829b6c501fffff,0.4800796812749004,210.2,36.4,unknown,33747,12,33.7609,-112.192,Below threshold,True,1.0,,1.0,9.918612000000216,10,False,0.6122
605,8848e979d1fffff,0.4800796812749004,211.1,25.7,unknown,34110,12,33.2192,-112.1127,Below threshold,True,1.0,,1.0,2.1373439999997643,2,False,0.6122
606,8848ebb0a3fffff,0.4800796812749004,211.3,35.1,unknown,87550,12,33.232,-111.7995,Below threshold,True,1.0,,1.0,3.5622399999996075,3,False,0.6122
612,8848e96b49fffff,0.4800796812749004,211.1,21.3,unknown,34262,12,33.2571,-112.0657,Below threshold,True,1.0,,1.0,6.356371999999818,6,False,0.6122
616,8829b6ce1dfffff,0.4800796812749004,210.2,36.9,unknown,33729,12,33.7767,-112.135,Below threshold,True,1.0,,1.0,8.159756000000362,8,False,0.6122
618,8848eba115fffff,0.4800796812749004,211.1,36.0,unknown,79560,12,33.3545,-111.7033,Below threshold,True,1.0,,1.0,4.9560417854260574,5,False,0.6122
619,8848eba123fffff,0.46879150066401065,211.2,38.7,unknown,48439,12,33.3589,-111.6714,Below threshold,True,1.0,,1.0,1.9897548346141924,2,False,0.6111
620,8848e979e3fffff,0.46879150066401065,211.2,24.8,unknown,34141,12,33.2252,-112.0704,Below threshold,True,1.0,,1.0,2.8052639999997897,3,False,0.6111
621,8848e961abfffff,0.46879150066401065,210.9,20.8,unknown,34280,12,33.3255,-112.2425,Below threshold,True,1.0,,1.0,9.999098039880781,10,False,0.6111
622,8848e96e57fffff,0.46879150066401065,210.8,25.3,unknown,50358,12,33.3603,-112.3257,Below threshold,True,1.0,,1.0,2.2593581619942062,2,False,0.6111
624,8848e96b41fffff,0.46879150066401065,211.1,20.4,unknown,34293,12,33.2654,-112.0619,Below threshold,True,1.0,,1.0,7.280327999999643,7,False,0.6111
625,8829b6ca99fffff,0.46879150066401065,210.3,32.5,unknown,33878,12,33.738,-112.0235,Below threshold,True,1.0,,1.0,12.467840000000209,13,False,0.6111
626,8848e96043fffff,0.46879150066401065,211.0,30.7,unknown,33942,12,33.2405,-112.2911,Below threshold,True,1.0,,1.0,4.5084599999993795,4,False,0.6111
627,8848eba001fffff,0.46879150066401065,211.2,31.6,unknown,170438,12,33.3305,-111.7641,Below threshold,True,1.0,,1.0,10.612387148952335,11,False,0.6111
628,8829b6c517fffff,0.46879150066401065,210.1,39.2,unknown,33654,12,33.7813,-112.2125,Below threshold,True,1.0,,1.0,7.647683999999973,8,False,0.6111
630,8848e96183fffff,0.46082337317397076,210.9,22.5,unknown,34220,12,33.3224,-112.2637,Below threshold,True,1.0,,1.0,8.02746844649829,8,False,0.6104
631,8848ebb42dfffff,0.46082337317397076,211.2,26.4,unknown,99966,12,33.2559,-111.9076,Below threshold,True,1.0,,1.0,6.222787999999339,6,False,0.6104
635,8829b6ce01fffff,0.46082337317397076,210.2,36.1,unknown,33756,12,33.7714,-112.1175,Below threshold,True,1.0,,1.0,8.749752000000173,9,False,0.6104
637,8829b6da19fffff,0.4581673306772908,210.7,12.1,unknown,171235,12,33.526,-111.9819,Below threshold,True,1.0,,1.0,30.800412543916508,33,False,0.6103
638,8829b6ce89fffff,0.4535192563081009,210.1,41.2,unknown,33584,12,33.8108,-112.1691,Below threshold,True,1.0,,1.0,4.363744000000112,4,False,0.6098
639,8848ebb55bfffff,0.4535192563081009,211.2,27.4,unknown,98255,12,33.2491,-111.9008,Below threshold,True,1.0,,1.0,5.465811999999521,5,False,0.6098
641,8848ebb1a1fffff,0.4535192563081009,211.3,40.6,unknown,39706,12,33.2355,-111.7185,Below threshold,True,1.0,,1.0,3.951859999999886,4,False,0.6098
643,8848eba11bfffff,0.4535192563081009,211.1,34.2,unknown,110534,12,33.3516,-111.7245,Below threshold,True,1.0,,1.0,6.92753121635863,7,False,0.6098
644,8848e96f4bfffff,0.4535192563081009,210.9,19.1,unknown,34337,12,33.349,-112.2417,Below threshold,True,1.0,,1.0,10.070792449444182,10,False,0.6098
645,8829b6c665fffff,0.4535192563081009,210.3,31.0,unknown,49191,12,33.6815,-112.2583,Below threshold,True,1.0,,1.0,8.49445262782757,9,False,0.6098
649,8848ebb19bfffff,0.4448871181938911,211.3,36.3,unknown,77485,12,33.235,-111.7783,Below threshold,True,1.0,,1.0,3.89619999999962,4,False,0.609
650,8848e97997fffff,0.4448871181938911,211.1,22.2,unknown,34232,12,33.251,-112.1081,Below threshold,True,1.0,,1.0,5.6773199999994235,6,False,0.609
651,8848e96327fffff,0.4448871181938911,211.1,27.3,unknown,34055,12,33.2291,-112.2072,Below threshold,True,1.0,,1.0,3.239411999999964,3,False,0.609
652,8829b6c6adfffff,0.4448871181938911,210.1,39.4,unknown,33645,12,33.7442,-112.309,Below threshold,True,1.0,,1.0,3.7951837529858463,4,False,0.609
654,8848ebbab3fffff,0.4448871181938911,211.3,42.3,unknown,33549,12,33.2649,-111.6752,Below threshold,True,1.0,,1.0,2.3456033763395694,2,False,0.609
655,8848e978a5fffff,0.4448871181938911,211.1,24.5,unknown,34154,12,33.2329,-112.1263,Below threshold,True,1.0,,1.0,3.6624279999997693,3,False,0.609
658,8829b6c465fffff,0.4448871181938911,210.2,35.5,unknown,33777,12,33.7397,-112.2316,Below threshold,True,1.0,,1.0,10.960325147777064,11,False,0.609
659,8829b6c537fffff,0.4342629482071713,210.1,39.7,unknown,33637,12,33.7926,-112.1874,Below threshold,True,1.0,,1.0,6.389768000000136,6,False,0.608
660,8848ebb1d3fffff,0.4342629482071713,211.3,37.6,unknown,59873,12,33.2198,-111.7754,Below threshold,True,1.0,,1.0,2.204135999999609,2,False,0.608
661,8829b6c0a7fffff,0.4342629482071713,210.3,31.9,unknown,33901,12,33.7329,-112.1154,Below threshold,True,1.0,,1.0,13.035572000000071,14,False,0.608
663,8829b6c469fffff,0.4342629482071713,210.2,35.1,unknown,33791,12,33.7299,-112.246,Below threshold,True,1.0,,1.0,9.628412335486129,10,False,0.608
665,8848eba149fffff,0.4342629482071713,211.2,38.5,unknown,56298,12,33.309,-111.6945,Below threshold,True,1.0,,1.0,4.13994509518983,4,False,0.608
667,8848ebb6ddfffff,0.4342629482071713,211.2,25.4,unknown,34122,12,33.2229,-112.0318,Below threshold,True,1.0,,1.0,2.549227999999991,2,False,0.608
668,8848ebb6c5fffff,0.4342629482071713,211.2,26.3,unknown,34090,12,33.219,-112.0038,Below threshold,True,1.0,,1.0,2.1150799999998164,2,False,0.608
670,8829b6cf69fffff,0.4342629482071713,210.3,35.1,unknown,33790,12,33.7615,-112.0226,Below threshold,True,1.0,,1.0,9.851820000000373,10,False,0.608
672,8829b6cf07fffff,0.4342629482071713,210.2,38.1,unknown,33689,12,33.7903,-112.0392,Below threshold,True,1.0,,1.0,6.645803999999935,7,False,0.608
673,8829b6d297fffff,0.42762284196547146,210.6,13.4,unknown,73466,12,33.5111,-112.1973,Below threshold,True,1.0,,1.0,14.173043633353648,15,False,0.6075
674,8829b6ce9dfffff,0.4256308100929615,210.1,43.0,unknown,33525,12,33.8244,-112.1827,Below threshold,True,1.0,,1.0,2.849792000000477,3,False,0.6073
675,8848e96d43fffff,0.4256308100929615,210.8,13.2,unknown,56570,12,33.4157,-112.2112,Below threshold,True,1.0,,1.0,12.897083502663703,13,False,0.6073
677,8829b6c189fffff,0.41899070385126164,210.3,29.7,unknown,33975,12,33.7154,-112.0737,Below threshold,True,1.0,,1.0,14.983671999999881,16,False,0.6068
679,8848e961e1fffff,0.41899070385126164,210.9,21.8,unknown,34243,12,33.3035,-112.2327,Below threshold,True,1.0,,1.0,10.913397499638501,11,False,0.6068
680,8829b6c553fffff,0.41899070385126164,210.2,37.0,unknown,33729,12,33.7564,-112.224,Below threshold,True,1.0,,1.0,10.419552000000236,11,False,0.6068
682,8848ebb465fffff,0.41899070385126164,211.2,27.9,unknown,84021,12,33.2407,-111.9046,Below threshold,True,1.0,,1.0,4.530723999999328,4,False,0.6068
683,8848e961e9fffff,0.41899070385126164,210.9,22.8,unknown,34211,12,33.2951,-112.2365,Below threshold,True,1.0,,1.0,10.560868770324024,11,False,0.6068
685,8848eba10bfffff,0.41899070385126164,211.2,36.7,unknown,74375,12,33.3393,-111.7004,Below threshold,True,1.0,,1.0,4.6872066730877275,5,False,0.6068
686,8848e979d5fffff,0.41899070385126164,211.2,25.5,unknown,34119,12,33.2207,-112.1022,Below threshold,True,1.0,,1.0,2.3043239999997707,2,False,0.6068
687,8848e96141fffff,0.41899070385126164,211.0,26.0,unknown,34101,12,33.2443,-112.2102,Below threshold,True,1.0,,1.0,4.931475999999976,5,False,0.6068
689,8829b6c51bfffff,0.4110225763612218,210.1,38.6,unknown,33673,12,33.7715,-112.2269,Below threshold,True,1.0,,1.0,8.738619999999804,9,False,0.6061
691,8829b6c653fffff,0.4110225763612218,210.2,35.3,unknown,33784,12,33.6875,-112.3251,Below threshold,True,1.0,,1.0,2.3064024835607206,2,False,0.6061
693,8848eba333fffff,0.4110225763612218,211.2,35.9,unknown,84466,12,33.3129,-111.7225,Below threshold,True,1.0,,1.0,6.744552672324076,7,False,0.6061
694,8829b6cc55fffff,0.4110225763612218,210.1,41.4,unknown,33579,12,33.8198,-112.1052,Below threshold,True,1.0,,1.0,3.3618640000000743,3,False,0.6061
695,8829b6c583fffff,0.4077025232403719,210.0,43.8,unknown,33498,12,33.8153,-112.2466,Below threshold,True,1.0,,1.0,3.8628040000000934,4,False,0.6053
696,8848ebb1e7fffff,0.40039840637450197,211.4,41.9,unknown,33564,12,33.2203,-111.7156,Below threshold,True,1.0,,1.0,2.2597959999998745,2,False,0.6052
699,8829b6c505fffff,0.40039840637450197,210.2,36.3,unknown,33751,12,33.7624,-112.1814,Below threshold,True,1.0,,1.0,9.75163200000021,10,False,0.6052
700,8848e96f35fffff,0.40039840637450197,210.8,14.5,unknown,43816,12,33.399,-112.2189,Below threshold,True,1.0,,1.0,12.183953341991932,13,False,0.6052
701,8848ebb6a9fffff,0.40039840637450197,211.2,24.0,unknown,34171,12,33.244,-111.9924,Below threshold,True,1.0,,1.0,4.898079999999658,5,False,0.6052
702,8848ebb51bfffff,0.40039840637450197,211.2,25.4,unknown,132980,12,33.2726,-111.8999,Below threshold,True,1.0,,1.0,8.081831999999357,8,False,0.6052
704,8829b6c5a5fffff,0.40039840637450197,210.0,43.2,unknown,33519,12,33.8214,-112.204,Below threshold,True,1.0,,1.0,3.1837520000004895,3,False,0.6052
705,8848ebb6edfffff,0.40039840637450197,211.2,26.6,unknown,34081,12,33.222,-111.9827,Below threshold,True,1.0,,1.0,2.449039999999829,2,False,0.6052
